DATE;INSTITUTION;FULL_FARE;STUDENT;TEACHER;SIXTY_YEARS_OLD;TICKET;CHILD;PERSONNEL;FREE
2015-08-11;Izulas;88475;34009;811;0;271;0;0;30756
2015-08-11;İzban;148310;52186;1861;0;4062;0;0;22028
2015-08-11;Metro;161883;62699;2102;0;4085;0;0;24136
2015-08-12;Eshot;399411;153424;4305;0;2038;0;0;128722
2015-08-12;Izdeniz;28470;7058;433;0;2898;0;0;3463
2015-08-12;Izdeniz-Araba;1505;0;0;0;0;0;0;0
2015-08-12;Izulas;87860;33776;856;0;265;0;0;30984
2015-08-12;İzban;141722;50469;1790;0;3803;0;0;21219
2015-08-12;Metro;153037;58937;1875;0;3839;0;0;23211
2015-08-13;Eshot;385339;147911;4095;0;1760;0;0;121491
2015-08-13;Izdeniz;26521;6519;346;0;2938;0;0;3145
2015-08-13;Izdeniz-Araba;1354;0;0;0;0;0;0;0
2015-08-13;Izulas;86788;33591;788;0;217;0;0;29343
2015-08-13;İzban;140288;48919;1734;0;3444;0;0;21411
2015-08-13;Metro;151368;57239;1911;0;4032;0;0;23978
2015-08-14;Eshot;370268;141128;3773;0;1985;0;0;117603
2015-08-14;Izdeniz;24997;6116;359;0;2507;0;0;3045
2015-08-14;Izdeniz-Araba;1572;0;0;0;0;0;0;0
2015-08-14;Izulas;83674;31656;696;0;244;0;0;28905
2015-08-14;İzban;137863;48140;1686;0;3578;0;0;20243
2015-08-14;Metro;145404;53467;1811;0;3744;0;0;22594
2015-08-15;Eshot;299807;106689;2541;0;1675;0;0;90314
2015-08-15;Izdeniz;23034;6107;415;0;3501;0;0;2484
2015-08-15;Izdeniz-Araba;1324;0;0;0;0;0;0;0
2015-08-15;Izulas;70283;25481;475;0;226;0;0;23325
2015-08-15;İzban;120186;39904;1312;0;2927;0;0;16452
2015-08-15;Metro;119721;42222;1238;0;3318;0;0;16283
2015-08-16;Eshot;237666;88004;1989;0;1479;0;0;81413
2015-08-16;Izdeniz;19236;5233;179;0;3183;0;0;1673
2015-08-16;Izdeniz-Araba;1234;0;0;0;0;0;0;0
2015-08-16;Izulas;50178;18960;349;0;189;0;0;18802
2015-08-16;İzban;99707;34865;934;0;2939;0;0;12939
2015-08-16;Metro;78451;29669;719;0;2827;0;0;10983
2015-08-17;Eshot;415601;159524;4875;0;2078;0;0;135180
2015-08-17;Izdeniz;27216;6537;405;0;3144;0;0;3339
2015-08-17;Izdeniz-Araba;1437;0;0;0;0;0;0;0
2015-08-17;Izulas;89481;35561;946;0;276;0;0;31546
2015-08-17;İzban;148034;51742;2075;0;3942;0;0;22013
2015-08-17;Metro;161651;60764;2396;0;4317;0;0;25278
2015-08-18;Eshot;402631;155020;4532;0;2087;0;0;129407
2015-08-18;Izdeniz;27613;6893;417;0;3057;0;0;3559
2015-08-18;Izdeniz-Araba;1457;0;0;0;0;0;0;0
2015-08-18;Izulas;87526;34522;802;0;242;0;0;31490
2015-08-18;İzban;144695;51570;2033;0;3927;0;0;21426
2015-08-18;Metro;158192;59346;2183;0;4043;0;0;24415
2015-08-19;Eshot;403732;154731;4606;0;1991;0;0;132359
2015-08-19;Izdeniz;27921;7095;430;0;3044;0;0;3374
2015-08-19;Izdeniz-Araba;1572;0;0;0;0;0;0;0
2015-08-19;Izulas;91814;36224;951;0;264;0;0;32955
2015-08-19;İzban;142694;50677;1847;0;3692;0;0;21625
2015-08-19;Metro;153538;57554;2123;0;4123;0;0;24296
2015-08-20;Eshot;385223;148133;4536;0;2015;0;0;126249
2015-08-20;Izdeniz;26116;6442;326;0;2802;0;0;3361
2015-08-20;Izdeniz-Araba;1437;0;0;0;0;0;0;0
2015-08-20;Izulas;95826;37357;960;0;250;0;0;34254
2015-08-20;İzban;142087;51287;1971;0;3774;0;0;21913
2015-08-20;Metro;154411;58974;2007;0;4074;0;0;24392
2015-08-21;Eshot;385157;145104;4250;0;1860;0;0;119683
2015-08-21;Izdeniz;25316;6216;357;0;2914;0;0;2839
2015-08-21;Izdeniz-Araba;1538;0;0;0;0;0;0;0
2015-08-21;Izulas;95956;36367;866;0;301;0;0;32750
2015-08-21;İzban;141004;49653;1873;0;3893;0;0;18766
2015-08-21;Metro;150320;55646;1980;0;3864;0;0;21072
2015-08-22;Eshot;311909;109548;2655;0;1550;0;0;89832
2015-08-22;Izdeniz;23636;6003;354;0;3248;0;0;2400
2015-08-22;Izdeniz-Araba;1451;0;0;0;0;0;0;0
2015-08-22;Izulas;80925;28234;572;0;194;0;0;25592
2015-08-22;İzban;121587;40692;1340;0;3029;0;0;15265
2015-08-22;Metro;123030;42114;1181;0;3761;0;0;15432
2015-08-23;Eshot;223622;80994;1735;0;1399;0;0;74419
2015-08-23;Izdeniz;19856;5035;284;0;3030;0;0;1569
2015-08-23;Izdeniz-Araba;1274;0;0;0;0;0;0;0
2015-08-23;Izulas;56239;20338;354;0;223;0;0;20086
2015-08-23;İzban;98040;33573;892;0;2672;0;0;12303
2015-08-23;Metro;79572;28611;724;0;3229;0;0;10161
2015-08-24;Eshot;402194;147956;4726;0;1992;0;0;129354
2015-08-24;Izdeniz;27612;6857;386;0;2845;0;0;3324
2015-08-24;Izdeniz-Araba;1492;0;0;0;0;0;0;0
2015-08-24;Izulas;102039;38063;982;0;305;0;0;36469
2015-08-24;İzban;145723;51388;2027;0;3810;0;0;19878
2015-08-24;Metro;158829;58254;2241;0;4468;0;0;23508
2015-08-25;Eshot;396428;147144;4675;0;1911;0;0;125446
2015-08-25;Izdeniz;28895;6805;440;0;3048;0;0;3281
2015-08-25;Izdeniz-Araba;1383;0;0;0;0;0;0;0
2015-08-25;Izulas;99502;37593;996;0;337;0;0;35046
2015-08-25;İzban;146194;50965;2092;0;3807;0;0;20353
2015-08-25;Metro;161528;60054;2424;0;4414;0;0;23414
2015-08-26;Eshot;401636;148295;4747;0;1871;0;0;130905
2015-08-26;Izdeniz;28713;7107;411;0;3036;0;0;3300
2015-08-26;Izdeniz-Araba;1561;0;0;0;0;0;0;0
2015-08-26;Izulas;101399;38422;990;0;286;0;0;35651
2015-08-26;İzban;144194;51127;1975;0;3701;0;0;19903
2015-08-26;Metro;157458;58954;2135;0;4259;0;0;22722
2015-08-27;Eshot;379458;142353;4384;0;1819;0;0;118136
2015-08-27;Izdeniz;26660;6693;411;0;3116;0;0;3334
2015-08-27;Izdeniz-Araba;1514;0;0;0;0;0;0;0
2015-08-27;Izulas;94720;35926;928;0;286;0;0;32187
2015-08-27;İzban;145025;51369;2146;0;3737;0;0;20360
2015-08-27;Metro;156191;57817;2316;0;4228;0;0;23265
2015-08-28;Eshot;404016;151041;5061;0;2235;0;0;122272
2015-08-28;Izdeniz;26062;6373;403;0;2789;0;0;3045
2015-08-28;Izdeniz-Araba;1517;0;0;0;0;0;0;0
2015-08-28;Izulas;101255;38437;1102;0;303;0;0;33199
2015-08-28;İzban;142717;49799;2028;0;3959;0;0;19613
2015-08-28;Metro;156745;57391;2260;0;4534;0;0;22376
2015-08-29;Eshot;326286;118025;3485;0;2090;0;0;92840
2015-08-29;Izdeniz;23408;6100;384;0;3718;0;0;2473
2015-08-29;Izdeniz-Araba;1430;0;0;0;0;0;0;0
2015-08-29;Izulas;82818;29798;732;0;272;0;0;25954
2015-08-29;İzban;126266;42623;1663;0;3851;0;0;15507
2015-08-29;Metro;131651;46859;1810;0;4684;0;0;16993
2015-08-30;Eshot;234687;84875;2305;0;1860;0;0;76955
2015-08-30;Izdeniz;18952;5076;236;0;3042;0;0;1642
2015-08-30;Izdeniz-Araba;1308;0;0;0;0;0;0;0
2015-08-30;Izulas;58839;21189;447;0;251;0;0;21397
2015-08-30;İzban;102020;33885;1262;0;3390;0;0;12366
2015-08-30;Metro;89415;33070;1131;0;3869;0;0;11649
2015-08-31;Eshot;406954;150624;5564;0;2109;0;0;124334
2015-08-31;Izdeniz;26028;6581;426;0;2385;0;0;3259
2015-08-31;Izdeniz-Araba;1470;0;0;0;0;0;0;0
2015-08-31;Izulas;103979;38951;1177;0;344;0;0;34407
2015-08-31;İzban;148533;53521;2542;0;3656;0;0;20542
2015-08-31;Metro;167719;61928;2899;0;4460;0;0;24929
2015-09-01;Eshot;409211;154441;9454;0;2100;0;0;124512
2015-09-01;Izdeniz;27289;6729;547;0;2421;0;0;3297
2015-09-01;Izdeniz-Araba;1354;0;0;0;0;0;0;0
2015-09-01;Izulas;103250;38924;2161;0;313;0;0;34393
2015-09-01;İzban;149346;53531;3789;0;3809;0;0;20925
2015-09-01;Metro;170025;64155;3963;0;4609;0;0;24404
2015-09-02;Eshot;415777;158957;9619;0;2099;0;0;128984
2015-09-02;Izdeniz;27408;7049;452;0;2568;0;0;3420
2015-09-02;Izdeniz-Araba;1443;0;0;0;0;0;0;0
2015-09-02;Izulas;102720;39627;2050;0;309;0;0;35091
2015-09-02;İzban;149811;53837;3728;0;3729;0;0;20773
2015-09-02;Metro;168375;65929;3992;0;4475;0;0;24346
2015-09-03;Eshot;404595;154573;9517;0;2154;0;0;126165
2015-09-03;Izdeniz;26651;6793;488;0;2410;0;0;3388
2015-09-03;Izdeniz-Araba;1378;0;0;0;0;0;0;0
2015-09-03;Izulas;101309;38794;2112;0;319;0;0;33718
2015-09-03;İzban;149447;53629;3915;0;3960;0;0;21552
2015-09-03;Metro;166319;63185;4039;0;4433;0;0;24867
2015-09-04;Eshot;402674;153988;9231;0;2176;0;0;123951
2015-09-04;Izdeniz;25517;6634;461;0;2369;0;0;3166
2015-09-04;Izdeniz-Araba;1520;0;0;0;0;0;0;0
2015-09-04;Izulas;100911;38650;2266;0;336;0;0;33614
2015-09-04;İzban;147996;53444;3776;0;3986;0;0;20662
2015-09-04;Metro;167163;65032;3715;0;4336;0;0;23661
2015-09-05;Eshot;338560;122688;3678;0;2094;0;0;96096
2015-09-05;Izdeniz;23282;6326;433;0;3300;0;0;2514
2015-09-05;Izdeniz-Araba;1356;0;0;0;0;0;0;0
2015-09-05;Izulas;86776;31250;655;0;335;0;0;26647
2015-09-05;İzban;132260;44089;1748;0;3826;0;0;16373
2015-09-05;Metro;143554;51396;1913;0;4698;0;0;17715
2015-09-06;Eshot;239054;92184;2405;0;1743;0;0;75435
2015-09-06;Izdeniz;17406;4768;255;0;2924;0;0;1416
2015-09-06;Izdeniz-Araba;1123;0;0;0;0;0;0;0
2015-09-06;Izulas;61373;23266;449;0;260;0;0;20887
2015-09-06;İzban;104641;36172;1246;0;3460;0;0;12250
2015-09-06;Metro;93776;37356;1185;0;3904;0;0;11369
2015-09-07;Eshot;404783;153962;9012;0;2053;0;0;125521
2015-09-07;Izdeniz;25489;6558;448;0;2526;0;0;3331
2015-09-07;Izdeniz-Araba;1348;0;0;0;0;0;0;0
2015-09-07;Izulas;102810;39165;2108;0;332;0;0;34796
2015-09-07;İzban;148748;53227;3508;0;3824;0;0;20519
2015-09-07;Metro;164203;63057;3613;0;4825;0;0;23910
2015-09-08;Eshot;401477;154284;9621;0;2269;0;0;123955
2015-09-08;Izdeniz;26653;6781;501;0;2402;0;0;3325
2015-09-08;Izdeniz-Araba;1325;0;0;0;0;0;0;0
2015-09-08;Izulas;103443;39922;2190;0;382;0;0;34756
2015-09-08;İzban;149231;54434;3897;0;3753;0;0;20604
2015-09-08;Metro;165872;65809;4096;0;5094;0;0;23824
2015-09-09;Eshot;403278;154449;9567;0;1982;0;0;128516
2015-09-09;Izdeniz;27769;7071;560;0;2476;0;0;3625
2015-09-09;Izdeniz-Araba;1524;0;0;0;0;0;0;0
2015-09-09;Izulas;102859;39279;2116;0;345;0;0;35183
2015-09-09;İzban;146657;53185;3697;0;3800;0;0;20611
2015-09-09;Metro;157686;60245;3739;0;4399;0;0;23091
2015-09-10;Eshot;395538;152154;9283;0;2014;0;0;124197
2015-09-10;Izdeniz;25893;6567;448;0;2283;0;0;3569
2015-09-10;Izdeniz-Araba;1428;0;0;0;0;0;0;0
2015-09-10;Izulas;100483;38967;2063;0;312;0;0;33931
2015-09-10;İzban;143786;52605;3687;0;3616;0;0;21188
2015-09-10;Metro;157643;60597;3678;0;4041;0;0;24058
2015-09-11;Eshot;391489;153027;8860;0;1899;0;0;122045
2015-09-11;Izdeniz;24558;6647;450;0;2072;0;0;3215
2015-09-11;Izdeniz-Araba;1597;0;0;0;0;0;0;0
2015-09-11;Izulas;99104;38546;2136;0;272;0;0;33390
2015-09-11;İzban;144093;53182;3665;0;3565;0;0;19811
2015-09-11;Metro;154882;60732;3582;0;3937;0;0;22477
2015-09-12;Eshot;322981;119703;3860;0;2468;0;0;96685
2015-09-12;Izdeniz;23241;6755;398;0;3113;0;0;2612
2015-09-12;Izdeniz-Araba;1338;0;0;0;0;0;0;0
2015-09-12;Izulas;83803;31283;729;0;286;0;0;27141
2015-09-12;İzban;128123;44250;1863;0;4285;0;0;16632
2015-09-12;Metro;129757;48131;1800;0;4774;0;0;17160
2015-09-13;Eshot;228059;88455;2352;0;2022;0;0;77566
2015-09-13;Izdeniz;19144;5209;229;0;2806;0;0;1650
2015-09-13;Izdeniz-Araba;1278;0;0;0;0;0;0;0
2015-09-13;Izulas;59676;22496;512;0;218;0;0;21711
2015-09-13;İzban;102597;36655;1245;0;3708;0;0;12785
2015-09-13;Metro;86684;36128;1229;0;3926;0;0;11118
2015-09-14;Eshot;409134;164945;5390;0;2288;0;0;131049
2015-09-14;Izdeniz;25883;6795;418;0;2229;0;0;3665
2015-09-14;Izdeniz-Araba;1409;0;0;0;0;0;0;0
2015-09-14;Izulas;103706;41008;1155;0;360;0;0;36827
2015-09-14;İzban;149541;56584;2430;0;3777;0;0;21535
2015-09-14;Metro;164039;66138;2700;0;4735;0;0;25080
2015-09-15;Eshot;409778;165582;6217;0;2384;0;0;129156
2015-09-15;Izdeniz;26587;6908;499;0;2223;0;0;3657
2015-09-15;Izdeniz-Araba;1453;0;0;0;0;0;0;0
2015-09-15;Izulas;103094;41457;1309;0;330;0;0;35358
2015-09-15;İzban;148780;56382;2555;0;3779;0;0;22148
2015-09-15;Metro;165741;65976;2974;0;4656;0;0;24925
2015-09-16;Eshot;415462;169959;6303;0;2373;0;0;132575
2015-09-16;Izdeniz;28106;7647;532;0;2094;0;0;3753
2015-09-16;Izdeniz-Araba;1474;0;0;0;0;0;0;0
2015-09-16;Izulas;102591;41949;1265;0;367;0;0;35281
2015-09-16;İzban;148711;57662;2520;0;3930;0;0;21003
2015-09-16;Metro;162250;66887;2813;0;4609;0;0;24041
2015-09-17;Eshot;409311;167709;5807;0;2158;0;0;133026
2015-09-17;Izdeniz;26214;7428;447;0;2012;0;0;3484
2015-09-17;Izdeniz-Araba;1362;0;0;0;0;0;0;0
2015-09-17;Izulas;103032;41393;1250;0;327;0;0;35937
2015-09-17;İzban;148016;57318;2475;0;3585;0;0;21810
2015-09-17;Metro;165265;67808;2820;0;4393;0;0;25334
2015-09-18;Eshot;411601;167560;5683;0;2398;0;0;134937
2015-09-18;Izdeniz;25991;7352;486;0;2324;0;0;3500
2015-09-18;Izdeniz-Araba;1602;0;0;0;0;0;0;0
2015-09-18;Izulas;103929;42179;1223;0;316;0;0;37647
2015-09-18;İzban;150365;58432;2471;0;4687;0;0;20799
2015-09-18;Metro;164842;67308;2769;0;4527;0;0;24423
2015-09-19;Eshot;329718;125371;3539;0;1860;0;0;102273
2015-09-19;Izdeniz;22610;6553;410;0;2454;0;0;2924
2015-09-19;Izdeniz-Araba;1425;0;0;0;0;0;0;0
2015-09-19;Izulas;84950;32863;779;0;272;0;0;28807
2015-09-19;İzban;128928;46260;1757;0;3700;0;0;17040
2015-09-19;Metro;133195;50290;1793;0;4048;0;0;18071
2015-09-20;Eshot;232679;89935;2350;0;1461;0;0;81980
2015-09-20;Izdeniz;17813;4995;293;0;2558;0;0;1624
2015-09-20;Izdeniz-Araba;1256;0;0;0;0;0;0;0
2015-09-20;Izulas;61433;24251;505;0;228;0;0;23538
2015-09-20;İzban;99735;36060;1185;0;2963;0;0;12923
2015-09-20;Metro;85608;33486;1094;0;3016;0;0;11285
2015-09-21;Eshot;368468;134511;4391;0;1897;0;0;128696
2015-09-21;Izdeniz;22681;6128;344;0;2332;0;0;2908
2015-09-21;Izdeniz-Araba;1330;0;0;0;0;0;0;0
2015-09-21;Izulas;94825;34353;898;0;272;0;0;36349
2015-09-21;İzban;137559;49291;1910;0;3663;0;0;18884
2015-09-21;Metro;146184;52028;2063;0;3875;0;0;22064
2015-09-22;Eshot;349987;127885;3856;0;1971;0;0;122500
2015-09-22;Izdeniz;22122;5851;331;0;2291;0;0;2524
2015-09-22;Izdeniz-Araba;1189;0;0;0;0;0;0;0
2015-09-22;Izulas;90236;33232;877;0;277;0;0;35060
2015-09-22;İzban;128853;46129;1776;0;3768;0;0;17481
2015-09-22;Metro;138242;49314;1928;0;3527;0;0;20238
2015-09-23;Eshot;296131;102501;2783;0;1620;0;0;108315
2015-09-23;Izdeniz;18872;4905;240;0;2505;0;0;1860
2015-09-23;Izdeniz-Araba;1132;0;0;0;0;0;0;0
2015-09-23;Izulas;75100;26384;584;0;242;0;0;31080
2015-09-23;İzban;105600;36052;1107;0;3212;0;0;14173
2015-09-23;Metro;106798;35141;1163;0;3025;0;0;14949
2015-09-24;Eshot;201232;74186;1645;0;1304;0;0;40067
2015-09-24;Izdeniz;16944;4996;184;0;2389;0;0;1152
2015-09-24;Izdeniz-Araba;1259;0;0;0;0;0;0;0
2015-09-24;Izulas;54327;21181;383;0;195;0;0;11456
2015-09-24;İzban;84144;29262;792;0;2743;0;0;7992
2015-09-24;Metro;65007;24706;573;0;2287;0;0;6842
2015-09-25;Eshot;277831;100202;2120;0;1551;0;0;62692
2015-09-25;Izdeniz;27743;7534;294;0;3317;0;0;1852
2015-09-25;Izdeniz-Araba;1334;0;0;0;0;0;0;0
2015-09-25;Izulas;69690;26012;434;0;203;0;0;16867
2015-09-25;İzban;113589;39601;1077;0;3209;0;0;11446
2015-09-25;Metro;87009;33351;765;0;2699;0;0;9984
2015-09-26;Eshot;298680;111026;2594;0;1683;0;0;75080
2015-09-26;Izdeniz;29981;8123;348;0;3892;0;0;2328
2015-09-26;Izdeniz-Araba;1469;0;0;0;0;0;0;0
2015-09-26;Izulas;75426;28428;615;0;210;0;0;20829
2015-09-26;İzban;120357;45142;1329;0;2946;0;0;14283
2015-09-26;Metro;96588;39551;1066;0;3254;0;0;11859
2015-09-27;Eshot;268039;106318;2302;0;2161;0;0;79591
2015-09-27;Izdeniz;23176;6887;207;0;2803;0;0;2064
2015-09-27;Izdeniz-Araba;1514;0;0;0;0;0;0;0
2015-09-27;Izulas;73240;29245;559;0;326;0;0;23208
2015-09-27;İzban;110688;43568;1271;0;3638;0;0;13624
2015-09-27;Metro;89870;41760;1000;0;3974;0;0;11769
2015-09-28;Eshot;447193;275695;9414;0;3873;0;0;148249
2015-09-28;Izdeniz;23542;7295;319;0;1874;0;0;3426
2015-09-28;Izdeniz-Araba;1395;0;0;0;0;0;0;0
2015-09-28;Izulas;106517;62084;2102;0;671;0;0;37752
2015-09-28;İzban;152451;84491;3365;0;5166;0;0;21718
2015-09-28;Metro;173140;108150;3385;0;7161;0;0;26346
2015-09-29;Eshot;443741;278546;9513;0;3763;0;0;146023
2015-09-29;Izdeniz;24421;6902;305;0;1834;0;0;3625
2015-09-29;Izdeniz-Araba;1389;0;0;0;0;0;0;0
2015-09-29;Izulas;104636;61805;2075;0;683;0;0;36184
2015-09-29;İzban;151585;83320;3387;0;4635;0;0;22597
2015-09-29;Metro;173914;106077;3377;0;6526;0;0;26970
2015-09-30;Eshot;446954;280845;9937;0;3705;0;0;150015
2015-09-30;Izdeniz;25948;7724;353;0;1797;0;0;3768
2015-09-30;Izdeniz-Araba;1448;0;0;0;0;0;0;0
2015-09-30;Izulas;104557;62089;2132;0;633;0;0;36543
2015-09-30;İzban;151427;83618;3445;0;4271;0;0;22393
2015-09-30;Metro;172741;107190;3529;0;5941;0;0;26031
2015-10-01;Eshot;431057;275441;9612;0;3618;0;0;144842
2015-10-01;Izdeniz;25192;7198;337;0;1757;0;0;3981
2015-10-01;Izdeniz-Araba;1303;0;0;0;0;0;0;0
2015-10-01;Izulas;102251;61696;2177;0;617;0;0;35516
2015-10-01;İzban;148986;82636;3548;0;4430;0;0;22826
2015-10-01;Metro;171477;105263;3459;0;6006;0;0;27265
2015-10-02;Eshot;428034;278360;9562;0;3345;0;0;140567
2015-10-02;Izdeniz;25730;8318;380;0;1995;0;0;3939
2015-10-02;Izdeniz-Araba;1365;0;0;0;0;0;0;0
2015-10-02;Izulas;102707;63417;2238;0;582;0;0;35582
2015-10-02;İzban;151464;86579;3536;0;4756;0;0;22084
2015-10-02;Metro;171799;108008;3755;0;6073;0;0;25832
2015-10-03;Eshot;360954;175070;5025;0;3076;0;0;110626
2015-10-03;Izdeniz;26321;11081;628;0;3199;0;0;3315
2015-10-03;Izdeniz-Araba;1343;0;0;0;0;0;0;0
2015-10-03;Izulas;84014;38974;902;0;516;0;0;26468
2015-10-03;İzban;139078;64925;2513;0;4484;0;0;18611
2015-10-03;Metro;146900;78010;2635;0;5624;0;0;20524
2015-10-04;Eshot;248436;126400;2885;0;2425;0;0;90443
2015-10-04;Izdeniz;18280;7039;250;0;2504;0;0;1819
2015-10-04;Izdeniz-Araba;1259;0;0;0;0;0;0;0
2015-10-04;Izulas;53836;26182;481;0;343;0;0;19727
2015-10-04;İzban;103907;48825;1449;0;3734;0;0;14438
2015-10-04;Metro;89461;51980;1285;0;4085;0;0;12746
2015-10-05;Eshot;438112;286677;9587;0;3091;0;0;146546
2015-10-05;Izdeniz;25265;6821;319;0;1741;0;0;4225
2015-10-05;Izdeniz-Araba;1331;0;0;0;0;0;0;0
2015-10-05;Izulas;105743;63608;2211;0;528;0;0;37334
2015-10-05;İzban;153533;87985;3419;0;4072;0;0;23201
2015-10-05;Metro;176816;115380;3432;0;5574;0;0;28663
2015-10-06;Eshot;431640;291001;9809;0;2899;0;0;142656
2015-10-06;Izdeniz;25725;6842;350;0;1715;0;0;4045
2015-10-06;Izdeniz-Araba;1233;0;0;0;0;0;0;0
2015-10-06;Izulas;105317;64429;2231;0;453;0;0;35991
2015-10-06;İzban;151504;87163;3423;0;3944;0;0;22932
2015-10-06;Metro;175387;115875;3475;0;5288;0;0;28185
2015-10-07;Eshot;436155;293324;10063;0;2777;0;0;146944
2015-10-07;Izdeniz;27859;8315;401;0;1898;0;0;4311
2015-10-07;Izdeniz-Araba;1512;0;0;0;0;0;0;0
2015-10-07;Izulas;105282;64694;2302;0;491;0;0;36709
2015-10-07;İzban;149741;87704;3428;0;3766;0;0;22818
2015-10-07;Metro;172127;117200;3592;0;4909;0;0;26428
2015-10-08;Eshot;424284;292096;9875;0;2577;0;0;139149
2015-10-08;Izdeniz;25465;7345;380;0;1833;0;0;4009
2015-10-08;Izdeniz-Araba;1440;0;0;0;0;0;0;0
2015-10-08;Izulas;102170;65100;2199;0;433;0;0;34041
2015-10-08;İzban;147971;87609;3480;0;3833;0;0;22877
2015-10-08;Metro;170856;117273;3574;0;4532;0;0;27094
2015-10-09;Eshot;424441;295228;9842;0;2490;0;0;140835
2015-10-09;Izdeniz;25921;8646;381;0;1810;0;0;4103
2015-10-09;Izdeniz-Araba;1475;0;0;0;0;0;0;0
2015-10-09;Izulas;102306;65822;2338;0;414;0;0;34668
2015-10-09;İzban;151511;93407;3590;0;4061;0;0;22114
2015-10-09;Metro;171561;119655;3661;0;4814;0;0;26267
2015-10-10;Eshot;356529;184908;5655;0;2435;0;0;107065
2015-10-10;Izdeniz;26697;11769;633;0;2982;0;0;3228
2015-10-10;Izdeniz-Araba;1444;0;0;0;0;0;0;0
2015-10-10;Izulas;84041;42387;1121;0;399;0;0;26272
2015-10-10;İzban;137834;68214;2471;0;4301;0;0;18013
2015-10-10;Metro;146680;82961;2790;0;4801;0;0;19381
2015-10-11;Eshot;219952;118169;2953;0;1721;0;0;77198
2015-10-11;Izdeniz;12019;5151;163;0;1744;0;0;1160
2015-10-11;Izdeniz-Araba;724;0;0;0;0;0;0;0
2015-10-11;Izulas;48576;25401;522;0;264;0;0;17844
2015-10-11;İzban;92533;45440;1373;0;3676;0;0;12455
2015-10-11;Metro;77288;47508;1269;0;3148;0;0;10878
2015-10-12;Eshot;360945;247636;8534;0;2050;0;0;126949
2015-10-12;Izdeniz;25571;7375;799;0;1661;0;0;4479
2015-10-12;Izdeniz-Araba;1372;0;0;0;0;0;0;0
2015-10-12;Izulas;89385;56797;1954;0;398;0;0;33039
2015-10-12;İzban;145528;87735;3753;0;3694;0;0;22452
2015-10-12;Metro;167362;112912;4741;0;4594;0;0;28130
2015-10-13;Eshot;394090;277142;9021;0;1798;0;0;132807
2015-10-13;Izdeniz;25361;7329;442;0;1529;0;0;4259
2015-10-13;Izdeniz-Araba;1319;0;0;0;0;0;0;0
2015-10-13;Izulas;94330;61546;1979;0;333;0;0;32595
2015-10-13;İzban;143555;86646;3598;0;3469;0;0;22391
2015-10-13;Metro;164952;113703;3611;0;3802;0;0;26401
2015-10-14;Eshot;425793;294959;9979;0;2154;0;0;147900
2015-10-14;Izdeniz;27084;7936;390;0;1705;0;0;4310
2015-10-14;Izdeniz-Araba;1856;0;0;0;0;0;0;0
2015-10-14;Izulas;102912;66462;2280;0;359;0;0;35905
2015-10-14;İzban;145641;89128;3499;0;3532;0;0;22404
2015-10-14;Metro;168246;119117;3554;0;4182;0;0;26476
2015-10-15;Eshot;419899;295709;10072;0;2167;0;0;143283
2015-10-15;Izdeniz;25790;7634;418;0;1688;0;0;4239
2015-10-15;Izdeniz-Araba;1685;0;0;0;0;0;0;0
2015-10-15;Izulas;102522;67368;2341;0;388;0;0;35315
2015-10-15;İzban;146026;90723;3703;0;3380;0;0;23264
2015-10-15;Metro;168078;118039;3659;0;4035;0;0;27519
2015-10-16;Eshot;419649;299391;10002;0;2047;0;0;138008
2015-10-16;Izdeniz;26396;8909;419;0;1743;0;0;4150
2015-10-16;Izdeniz-Araba;1198;0;0;0;0;0;0;0
2015-10-16;Izulas;100270;67529;2276;0;361;0;0;34438
2015-10-16;İzban;147386;92417;3601;0;3500;0;0;21466
2015-10-16;Metro;167604;118830;3736;0;3998;0;0;26010
2015-10-17;Eshot;361570;194158;6023;0;1744;0;0;110437
2015-10-17;Izdeniz;27732;12453;630;0;2586;0;0;3400
2015-10-17;Izdeniz-Araba;2227;0;0;0;0;0;0;0
2015-10-17;Izulas;85179;45914;1111;0;299;0;0;27305
2015-10-17;İzban;139791;71119;2554;0;3298;0;0;18724
2015-10-17;Metro;146074;85049;2852;0;3263;0;0;20061
2015-10-18;Eshot;253324;137823;3416;0;1250;0;0;91331
2015-10-18;Izdeniz;20552;8882;333;0;1984;0;0;2196
2015-10-18;Izdeniz-Araba;1791;0;0;0;0;0;0;0
2015-10-18;Izulas;55132;29720;607;0;185;0;0;20527
2015-10-18;İzban;105089;52220;1604;0;2718;0;0;14352
2015-10-18;Metro;90887;58458;1363;0;2269;0;0;12881
2015-10-19;Eshot;427360;297467;9754;0;1329;0;0;151351
2015-10-19;Izdeniz;26530;7240;357;0;1119;0;0;4403
2015-10-19;Izdeniz-Araba;1787;0;0;0;0;0;0;0
2015-10-19;Izulas;101950;66703;2202;0;228;0;0;38040
2015-10-19;İzban;148188;90810;3565;0;2565;0;0;23486
2015-10-19;Metro;169915;119938;3420;0;2767;0;0;27855
2015-10-20;Eshot;424723;301870;10024;0;1274;0;0;148651
2015-10-20;Izdeniz;26784;7490;378;0;1183;0;0;4453
2015-10-20;Izdeniz-Araba;1608;0;0;0;0;0;0;0
2015-10-20;Izulas;101317;67284;2341;0;221;0;0;37192
2015-10-20;İzban;146925;90466;3448;0;2373;0;0;23117
2015-10-20;Metro;171357;120457;3590;0;2705;0;0;28202
